Date,ATH.TO,BEP-UN.TO,BHC.TO,CLS.TO,CNQ.TO,GIB-A.TO,MEG.TO,MFC.TO,NPI.TO,RY.TO,SIA.TO,TECK-B.TO
2020-08-21,0.288413405418396,29.55026626586914,28.695297241210938,10.29734992980957,9.729165077209473,88.0945053100586,3.8303022384643555,14.829837799072266,21.43777847290039,78.41919708251953,7.090355396270752,14.500347137451172
2020-08-28,0.27192607522010803,29.652902603149414,28.70916748046875,10.222294807434082,9.899322509765625,88.8652114868164,3.9666502475738525,14.823543548583984,21.64231300354004,78.77175903320312,7.116604328155518,14.442039489746094
2020-09-04,0.25628310441970825,29.564897537231445,28.75982093811035,10.348907470703125,10.058881759643555,89.13137817382812,4.026951313018799,14.791913032531738,21.913854598999023,79.14674377441406,7.042273998260498,14.360288619995117
2020-09-11,0.24475979804992676,29.5185546875,28.89768409729004,10.190777778625488,10.213170051574707,89.58050537109375,4.106614112854004,14.821771621704102,22.14886474609375,79.10002136230469,7.0886077880859375,14.280765533447266
2020-09-18,0.2331586629152298,29.413597106933594,28.78057289123535,10.271077156066895,10.301117897033691,89.53971862792969,4.035198211669922,14.820602416992188,22.35040855407715,79.74457550048828,7.138865947723389,14.231439590454102
2020-09-25,0.22298812866210938,29.52225685119629,29.045257568359375,10.130374908447266,10.444612503051758,89.53960418701172,4.0922746658325195,14.871068954467773,22.610036849975586,80.156005859375,7.119293689727783,14.436525344848633
2020-10-02,0.21281197667121887,29.621431350708008,28.89206314086914,10.15257740020752,10.478116989135742,89.21337890625,3.9711709022521973,14.821651458740234,22.847291946411133,80.6329345703125,7.088110446929932,14.41908073425293
2020-10-09,0.20388273894786835,29.878124237060547,29.187057495117188,10.058977127075195,10.518192291259766,89.17798614501953,3.968532085418701,14.838184356689453,23.03635025024414,81.23408508300781,7.11393928527832,14.35177230834961
2020-10-16,0.19301459193229675,29.63831901550293,29.273488998413086,10.011526107788086,10.592434883117676,89.10057067871094,3.9359021186828613,14.822220802307129,23.248498916625977,81.87288665771484,7.101754665374756,14.216859817504883
2020-10-23,0.18611207604408264,29.486379623413086,29.392988204956055,9.815082550048828,10.689196586608887,88.88687133789062,3.8623692989349365,14.793243408203125,23.360734939575195,82.29898834228516,7.196282863616943,14.087177276611328
2020-10-30,0.1782042235136032,29.263452529907227,29.461572647094727,9.74156379699707,10.789827346801758,88.71775817871094,3.765913486480713,14.790283203125,23.345111846923828,82.22029876708984,7.220394611358643,13.863534927368164
2020-11-06,0.17117828130722046,29.124889373779297,29.272724151611328,9.498655319213867,10.823773384094238,88.34268951416016,3.7292590141296387,14.74151611328125,23.492685317993164,82.17524719238281,7.239289283752441,13.739961624145508
2020-11-13,0.1651238650083542,29.11467742919922,29.331954956054688,9.503257751464844,10.86173152923584,87.82074737548828,3.652277946472168,14.732410430908203,23.617294311523438,82.37606811523438,7.284187316894531,13.604251861572266
2020-11-20,0.3003106117248535,26.78105354309082,22.466840744018555,6.4855637550354,7.993419170379639,87.9224853515625,4.0911545753479,14.484485626220703,22.191869735717773,73.38623809814453,7.599503040313721,12.555012702941895
2020-11-27,0.30520322918891907,26.817262649536133,22.59209442138672,6.554601669311523,8.223546028137207,88.61465454101562,4.146975994110107,14.59096622467041,22.214078903198242,73.89142608642578,7.670299530029297,12.628640174865723
2020-12-04,0.31313133239746094,27.028228759765625,22.81208610534668,6.663830757141113,8.451367378234863,89.57201385498047,4.226283550262451,14.555224418640137,22.25456428527832,74.1918716430664,7.7387614250183105,12.712985038757324
2020-12-11,0.3096592426300049,26.815719604492188,22.867115020751953,6.817081451416016,8.614838600158691,90.24979400634766,4.250064373016357,14.596231460571289,22.31754493713379,74.31511688232422,7.821436405181885,13.207622528076172
2020-12-18,0.3159635066986084,26.87871742248535,23.11669158935547,6.878178596496582,8.712339401245117,90.69752502441406,4.326813220977783,14.505752563476562,22.443138122558594,74.31197357177734,7.934607028961182,13.097160339355469
2020-12-25,0.3143899142742157,27.067359924316406,23.249025344848633,6.901356220245361,8.73723316192627,91.06875610351562,4.324283599853516,14.494000434875488,22.4803466796875,74.35469055175781,8.11495304107666,13.140010833740234
2021-01-01,0.3094668388366699,27.340286254882812,23.43488883972168,6.851997375488281,8.741290092468262,91.43278503417969,4.373098850250244,14.409903526306152,22.623435974121094,74.27384185791016,8.301909446716309,13.220442771911621
2021-01-08,0.31062573194503784,27.44599151611328,23.4515380859375,6.850405216217041,8.787890434265137,91.57278442382812,4.32002067565918,14.432232856750488,22.773801803588867,74.43214416503906,8.4965181350708,13.326705932617188
2021-01-15,0.3355816900730133,27.686927795410156,23.866973876953125,6.895691394805908,8.925829887390137,91.2468032836914,4.371489524841309,14.444502830505371,23.0185546875,74.44738006591797,8.576349258422852,13.57606315612793
2021-01-22,0.3386898636817932,27.40390968322754,24.391490936279297,6.9551472663879395,8.748016357421875,91.12957000732422,4.270507335662842,14.530766487121582,23.232458114624023,74.72962188720703,8.630099296569824,13.70827865600586
2021-01-29,0.32911479473114014,27.545934677124023,24.807546615600586,7.002346038818359,8.497515678405762,90.5289306640625,4.315359115600586,14.668899536132812,23.45096206665039,74.63130950927734,8.70238208770752,13.937170028686523
2021-02-05,0.3394363522529602,27.286449432373047,24.89423942565918,6.893129825592041,8.310747146606445,90.24053192138672,4.146724224090576,14.635955810546875,23.589778900146484,74.60958862304688,8.758716583251953,13.67520523071289
2021-02-12,0.37553972005844116,27.431589126586914,25.21451759338379,6.940768718719482,8.255871772766113,89.77035522460938,4.237187385559082,14.725914001464844,23.769882202148438,74.56111907958984,8.797577857971191,13.890788078308105
2021-02-19,0.41786739230155945,36.47779846191406,25.160951614379883,6.280162811279297,8.341703414916992,84.70520782470703,2.7330799102783203,15.442821502685547,25.569658279418945,76.56449127197266,8.497682571411133,18.277067184448242
2021-02-26,0.42883020639419556,36.283050537109375,25.781253814697266,6.228971004486084,8.2912015914917,84.33660888671875,2.6887459754943848,15.5722017288208,24.958148956298828,76.97090911865234,8.59602165222168,18.40996551513672
2021-03-05,0.43284836411476135,35.62904357910156,26.565391540527344,6.143989562988281,8.179765701293945,83.79630279541016,2.6477363109588623,15.696277618408203,24.656343460083008,77.14458465576172,8.73850154876709,18.641429901123047
2021-03-12,0.43979743123054504,34.767120361328125,27.062776565551758,6.0905351638793945,8.320433616638184,83.72477722167969,2.535886526107788,15.889652252197266,23.578224182128906,77.51383972167969,8.87295150756836,18.743066787719727
2021-03-19,0.46799829602241516,34.67741775512695,27.831920623779297,6.047845840454102,8.243514060974121,83.68570709228516,2.3549561500549316,16.168018341064453,23.42025375366211,77.9432373046875,8.982717514038086,19.026399612426758
2021-03-26,0.4751726984977722,34.42951965332031,28.477737426757812,5.985300540924072,8.046932220458984,84.07439422607422,2.2292511463165283,16.436342239379883,22.733476638793945,78.43074798583984,9.120806694030762,18.893112182617188
2021-04-02,0.4577241837978363,34.410457611083984,28.503807067871094,5.8805389404296875,7.839539051055908,84.53499603271484,2.0664873123168945,16.645689010620117,22.536043167114258,78.82173156738281,9.235352516174316,19.14112091064453
2021-04-09,0.4278692305088043,34.596763610839844,28.89247703552246,5.923677921295166,7.713583946228027,85.25902557373047,2.0042943954467773,16.81426239013672,21.770963668823242,78.97368621826172,9.35792350769043,19.229604721069336
2021-04-16,0.42175236344337463,34.657691955566406,28.8981876373291,5.838723182678223,7.522812366485596,85.80937194824219,1.9064809083938599,16.88474464416504,21.412376403808594,79.10787200927734,9.462809562683105,19.35611343383789
2021-04-23,0.39389568567276,34.596595764160156,28.879404067993164,5.776679515838623,7.365220546722412,86.74066162109375,1.869171380996704,16.93106460571289,20.876049041748047,79.24954223632812,9.562211036682129,19.435184478759766
2021-04-30,0.3779413402080536,34.20305633544922,28.768667221069336,5.684308052062988,7.0855817794799805,87.114013671875,1.846449375152588,16.864490509033203,20.416492462158203,79.47774505615234,9.594420433044434,19.536928176879883
2021-05-07,0.3704276978969574,33.856788635253906,28.76228141784668,5.6430559158325195,6.917934417724609,87.66633605957031,1.879594087600708,16.84832000732422,20.11090087890625,79.58648681640625,9.707219123840332,19.518766403198242
2021-05-14,0.3859741687774658,33.37697219848633,27.894189834594727,5.567314624786377,6.8651275634765625,88.2454833984375,1.9495744705200195,16.543991088867188,20.053218841552734,79.91551208496094,9.766579627990723,19.82731056213379
2021-05-21,0.4138971269130707,44.80070114135742,24.606828689575195,7.376192092895508,9.836482048034668,83.68602752685547,2.132145643234253,16.439809799194336,37.67893600463867,88.76921081542969,9.201552391052246,17.007591247558594
2021-05-28,0.4177696108818054,45.162899017333984,24.80253791809082,7.37030029296875,9.716431617736816,83.87075805664062,2.0299174785614014,16.316648483276367,37.815155029296875,89.0765151977539,9.261433601379395,16.6623477935791
2021-06-04,0.423390656709671,45.26288604736328,25.177852630615234,7.324837684631348,9.694087982177734,83.80236053466797,1.97744882106781,15.887018203735352,37.741432189941406,89.18685150146484,9.32556438446045,17.09351921081543
2021-06-11,0.42655789852142334,45.217952728271484,25.298921585083008,7.348634719848633,9.731376647949219,83.89685821533203,1.857071042060852,15.792264938354492,37.67689895629883,89.4559326171875,9.380803108215332,17.236616134643555
2021-06-18,0.4322826564311981,45.16686248779297,25.471263885498047,7.269466400146484,9.809880256652832,83.90235900878906,1.7671608924865723,15.542956352233887,37.53575897216797,89.54525756835938,9.435977935791016,17.29326820373535
2021-06-25,0.4389168322086334,45.11440658569336,25.231298446655273,7.1562981605529785,9.628491401672363,83.98123931884766,1.6143534183502197,15.259334564208984,37.36081314086914,89.74799346923828,9.473395347595215,17.247758865356445
2021-07-02,0.45011579990386963,44.9237060546875,25.27944564819336,7.054762840270996,9.578085899353027,84.0594711303711,1.5316259860992432,14.970765113830566,37.23786926269531,89.82164001464844,9.523122787475586,17.751359939575195
2021-07-09,0.45691123604774475,44.99347686767578,25.416547775268555,7.1020097732543945,9.525033950805664,84.1436767578125,1.3533581495285034,14.883458137512207,37.1016960144043,89.99288177490234,9.566876411437988,17.828330993652344
2021-07-16,0.46528103947639465,44.90070724487305,25.550912857055664,6.9820475578308105,9.410013198852539,84.2508544921875,1.1523122787475586,14.682517051696777,36.93326950073242,90.06098175048828,9.6049222946167,17.897384643554688
2021-07-23,0.4638204276561737,44.77973556518555,25.367328643798828,6.892963886260986,9.03238296508789,84.356689453125,0.9694414734840393,14.484930992126465,36.7887077331543,90.19560241699219,9.624274253845215,18.018476486206055
2021-07-30,0.4565769135951996,44.8667106628418,25.565492630004883,6.7918500900268555,8.86482048034668,84.45108032226562,1.0385408401489258,14.29785442352295,36.62592315673828,90.1859130859375,9.631407737731934,18.000640869140625
2021-08-06,0.43614107370376587,44.92625045776367,25.88503646850586,6.871158599853516,8.722676277160645,84.19445037841797,0.9011334180831909,14.150638580322266,36.45383071899414,90.11967468261719,9.63034439086914,18.30860137939453
2021-08-13,0.4254116415977478,44.81550979614258,25.720415115356445,7.011538982391357,8.594964027404785,84.22798919677734,0.8806796073913574,14.13106632232666,36.34161376953125,90.1069107055664,9.620890617370605,18.25129508972168
2021-08-20,0.41059619188308716,35.10926055908203,26.50716209411621,7.46095609664917,9.288296699523926,103.61848449707031,5.403700351715088,13.273192405700684,25.212013244628906,86.47948455810547,9.9127197265625,22.323450088500977
2021-08-27,0.40423330664634705,34.9954833984375,26.746686935424805,7.676580905914307,9.182281494140625,103.2574462890625,5.196082592010498,13.269399642944336,25.25878143310547,86.38260650634766,9.947101593017578,22.2082462310791
2021-09-03,0.40052178502082825,35.0255126953125,27.088106155395508,7.794825077056885,9.19843578338623,102.79634857177734,5.160844326019287,13.30640697479248,25.27314567565918,86.2930908203125,9.992268562316895,22.298500061035156
2021-09-10,0.3981790542602539,34.852928161621094,27.30570411682129,7.933660984039307,9.262276649475098,102.3932876586914,5.280738353729248,13.233283996582031,25.447288513183594,85.37181091308594,10.007109642028809,22.37062644958496
2021-09-17,0.3953961133956909,34.551536560058594,27.44230079650879,7.748814582824707,9.168893814086914,102.7353744506836,5.276734352111816,13.217850685119629,25.403200149536133,85.85974884033203,9.962158203125,22.54277801513672
2021-09-24,0.3866337239742279,34.19657897949219,27.427892684936523,7.71126651763916,9.256146430969238,102.26697540283203,5.317019939422607,13.262959480285645,25.48406219482422,85.2954330444336,9.980791091918945,22.48322296142578
2021-10-01,0.3826371729373932,33.896034240722656,27.625316619873047,7.796104907989502,9.31184196472168,101.96026611328125,5.39178466796875,13.262381553649902,25.404239654541016,85.60577392578125,9.966678619384766,22.4993839263916
2021-10-08,0.37761634588241577,33.435489654541016,27.75830078125,7.842820167541504,9.455160140991211,101.24443054199219,5.624452114105225,13.32262897491455,25.546764373779297,84.97149658203125,9.864524841308594,22.41986656188965
2021-10-15,0.3732205033302307,33.098121643066406,27.693553924560547,7.703608989715576,9.558134078979492,100.35084533691406,5.902503490447998,13.367937088012695,25.340085983276367,85.49361419677734,9.800376892089844,22.432903289794922
2021-10-22,0.3774109184741974,33.11820983886719,27.685781478881836,7.746074676513672,9.768433570861816,99.93541717529297,6.108005523681641,13.480802536010742,25.272138595581055,85.30064392089844,9.750052452087402,22.435657501220703
2021-10-29,0.38004612922668457,33.04646301269531,27.549226760864258,7.65182638168335,9.943734169006348,99.8401107788086,6.3636040687561035,13.53890323638916,25.24396324157715,85.43973541259766,9.65997314453125,22.663896560668945
2021-11-05,0.3789372146129608,33.308650970458984,27.40546417236328,7.819879531860352,10.09665584564209,99.5445785522461,6.441547393798828,13.39471435546875,25.281423568725586,84.713134765625,9.61334228515625,22.584991455078125
2021-11-12,0.38262221217155457,33.358951568603516,27.215591430664062,7.99995231628418,10.204218864440918,99.27706909179688,6.495662212371826,13.423516273498535,25.091304779052734,85.70618438720703,9.542208671569824,22.692689895629883
2021-11-19,0.5724555850028992,35.41071701049805,32.048866271972656,8.458340644836426,14.164076805114746,107.2399673461914,4.670899391174316,15.634275436401367,29.8776912689209,103.4511489868164,7.93646240234375,20.92833709716797
2021-11-26,0.5698438286781311,35.23908996582031,32.06269836425781,8.330658912658691,14.258729934692383,106.84539031982422,4.554416656494141,15.550642967224121,29.926265716552734,103.53336334228516,7.953160285949707,20.93275260925293
2021-12-03,0.5693312883377075,35.03023910522461,32.02283477783203,8.314225196838379,14.340354919433594,106.25762176513672,4.5116753578186035,15.475589752197266,29.748355865478516,103.42189025878906,7.92559289932251,20.890369415283203
2021-12-10,0.5754743218421936,34.74092483520508,31.78571128845215,8.170206069946289,14.438627243041992,106.34103393554688,4.424670219421387,15.387249946594238,29.445812225341797,103.32312774658203,7.82861328125,20.88715171813965
2021-12-17,0.5703927278518677,34.48926544189453,31.562313079833984,8.18504524230957,14.539220809936523,106.19245147705078,4.513251781463623,15.39199447631836,29.29789924621582,103.23395538330078,7.8014726638793945,20.916492462158203
2021-12-24,0.5636409521102905,35.089664459228516,31.498878479003906,8.105412483215332,14.60756778717041,106.19883728027344,4.330897331237793,15.338687896728516,29.117145538330078,103.15998077392578,7.797269821166992,20.85439682006836
2021-12-31,0.5642455816268921,34.80448532104492,31.488327026367188,8.084684371948242,14.646130561828613,106.40328979492188,4.213746070861816,15.313834190368652,29.020538330078125,103.2463607788086,7.8039703369140625,20.841520309448242
2022-01-07,0.5638176202774048,34.7086296081543,32.00264358520508,8.028228759765625,14.739303588867188,106.6331787109375,4.222034931182861,15.374419212341309,28.91530418395996,103.32969665527344,7.808899879455566,20.81143569946289
2022-01-14,0.562271773815155,34.2763671875,31.756900787353516,8.000041961669922,14.986730575561523,106.05561065673828,4.254146099090576,15.485795021057129,28.610309600830078,103.89262390136719,7.8333353996276855,20.799196243286133
2022-01-21,0.5585472583770752,33.98720169067383,31.948217391967773,7.94204568862915,15.26682186126709,105.81592559814453,4.368255615234375,15.641501426696777,28.265735626220703,104.68303680419922,7.817602157592773,20.86516571044922
2022-01-28,0.5548299551010132,33.620418548583984,31.685583114624023,7.720380783081055,15.519864082336426,105.46733093261719,4.309885025024414,15.62969970703125,28.099159240722656,104.80225372314453,7.7987589836120605,20.815547943115234
2022-02-04,0.5524244904518127,33.6136360168457,31.581886291503906,7.604323863983154,15.75676155090332,105.20346069335938,4.323774337768555,15.748881340026855,27.838104248046875,104.88002014160156,7.803740501403809,20.86553955078125
2022-02-11,0.5544381141662598,33.16537094116211,31.34377670288086,7.669795036315918,16.005489349365234,105.51142120361328,4.369015216827393,15.834898948669434,27.579727172851562,105.34037780761719,7.810575485229492,20.823896408081055
2022-02-18,0.8231539130210876,32.58572006225586,26.233278274536133,10.786746978759766,15.638731956481934,84.98346710205078,8.808429718017578,13.449377059936523,24.72852897644043,111.3574447631836,9.002262115478516,26.121471405029297
2022-02-25,0.8427488803863525,32.6465950012207,25.88130760192871,10.933966636657715,15.901970863342285,84.7878189086914,8.879536628723145,13.483268737792969,24.680192947387695,110.92198181152344,9.033478736877441,26.279550552368164
2022-03-04,0.8604472279548645,32.624267578125,25.76399803161621,11.004382133483887,16.168424606323242,84.6006088256836,8.9313383102417,13.563563346862793,24.633468627929688,111.81366729736328,9.060338020324707,26.59498405456543
2022-03-11,0.859586238861084,33.04305648803711,25.318275451660156,10.940519332885742,16.318923950195312,83.9593734741211,9.023346900939941,13.458864212036133,24.568967819213867,111.84368133544922,9.056658744812012,27.10024070739746
2022-03-18,0.861403226852417,33.73719024658203,25.08151626586914,10.888632774353027,16.52708625793457,83.81879425048828,9.135276794433594,13.529376983642578,24.554243087768555,112.22798919677734,9.07459831237793,27.583642959594727
2022-03-25,0.8525307774543762,34.591712951660156,24.878665924072266,10.940227508544922,16.866376876831055,83.38433837890625,9.09506607055664,13.538440704345703,24.51522445678711,112.58565521240234,9.116732597351074,27.51535415649414
2022-04-01,0.8550191521644592,34.800376892089844,24.53778076171875,10.979534149169922,17.14487075805664,82.99063873291016,9.092516899108887,13.571502685546875,24.45614242553711,112.96744537353516,9.16317081451416,27.54311752319336
2022-04-08,0.8391274213790894,34.98248291015625,24.321176528930664,11.023898124694824,17.464759826660156,82.42340850830078,8.965617179870605,13.637694358825684,24.323131561279297,112.54393768310547,9.195667266845703,27.838838577270508
2022-04-15,0.816451907157898,35.27592849731445,24.187908172607422,10.912257194519043,17.794363021850586,82.44568634033203,8.942570686340332,13.733975410461426,24.22126579284668,112.92860412597656,9.243856430053711,27.828777313232422
2022-04-22,0.8118497133255005,35.27146530151367,23.83758544921875,10.855063438415527,18.034164428710938,82.05756378173828,8.931200981140137,13.818061828613281,24.119354248046875,113.1640853881836,9.288410186767578,27.939830780029297
2022-04-29,0.8269038796424866,35.242637634277344,23.634014129638672,10.853644371032715,18.291927337646484,81.89716339111328,8.946869850158691,13.814626693725586,23.996444702148438,113.11914825439453,9.25560474395752,27.604270935058594
2022-05-06,0.81522136926651,35.03148651123047,22.952945709228516,10.901147842407227,18.521142959594727,81.67794036865234,8.983124732971191,13.77308464050293,23.893762588500977,112.91156005859375,9.111602783203125,27.26654052734375
2022-05-13,0.8136122822761536,34.820308685302734,22.26432991027832,10.785982131958008,18.72513198852539,81.52253723144531,9.0419340133667,13.810117721557617,23.816829681396484,113.21511840820312,8.989455223083496,27.201335906982422
2022-05-20,0.985584020614624,34.70808029174805,23.791833877563477,13.886767387390137,20.33989143371582,88.85509490966797,9.503568649291992,15.169583320617676,30.82386016845703,102.42068481445312,9.623579978942871,28.177040100097656
2022-05-27,0.9826746582984924,34.578208923339844,23.248573303222656,13.823135375976562,20.441957473754883,89.03824615478516,9.792521476745605,15.250188827514648,30.386749267578125,101.73535919189453,9.624716758728027,28.452533721923828
2022-06-03,0.9937366843223572,34.38058090209961,22.548667907714844,13.792834281921387,20.561260223388672,89.30552673339844,9.993725776672363,15.353334426879883,30.595308303833008,100.90296936035156,9.632330894470215,28.6657772064209
2022-06-10,1.01740562915802,34.27156066894531,22.400726318359375,13.799601554870605,20.87830352783203,89.47935485839844,10.291540145874023,15.378918647766113,30.200925827026367,100.24440002441406,9.631181716918945,28.724843978881836
2022-06-17,1.054686188697815,34.10887145996094,22.309688568115234,13.807971954345703,20.979354858398438,89.05786895751953,10.432086944580078,15.248363494873047,30.324655532836914,98.86172485351562,9.60047721862793,28.583471298217773
2022-06-24,1.0292731523513794,33.98432159423828,22.410343170166016,13.721757888793945,20.68309783935547,88.62277221679688,10.9179048538208,15.135771751403809,30.212284088134766,97.23548889160156,9.539690971374512,28.684690475463867
2022-07-01,1.0385632514953613,33.85410690307617,22.40481185913086,13.623603820800781,20.130983352661133,88.63897705078125,11.202978134155273,15.146010398864746,30.028867721557617,96.22264862060547,9.522543907165527,29.095535278320312
2022-07-08,1.0406811237335205,33.75696563720703,22.553241729736328,13.59958267211914,19.541030883789062,88.48151397705078,11.10789966583252,15.124702453613281,29.951345443725586,95.38809967041016,9.481500625610352,29.3208065032959
2022-07-15,1.0309995412826538,33.64954376220703,22.664710998535156,13.533989906311035,18.984952926635742,88.75176239013672,11.000442504882812,15.08005142211914,29.93738555908203,94.30931091308594,9.486014366149902,29.60926628112793
2022-07-22,1.043899416923523,33.664161682128906,22.826269149780273,13.45864486694336,18.167585372924805,88.96881103515625,10.84163761138916,14.927931785583496,29.983041763305664,92.1863784790039,9.413870811462402,29.739622116088867
2022-07-29,1.0748692750930786,33.652095794677734,22.865140914916992,13.442191123962402,17.653470993041992,89.51486206054688,10.654234886169434,14.914459228515625,30.17177391052246,90.62925720214844,9.415056228637695,29.680049896240234
2022-08-05,1.110324740409851,33.78661346435547,22.95026206970215,13.39085865020752,17.798263549804688,89.97676086425781,10.543636322021484,14.935040473937988,30.403600692749023,89.40187072753906,9.343631744384766,29.797483444213867
2022-08-12,1.1443432569503784,33.9524040222168,23.032146453857422,13.408076286315918,17.74478530883789,90.66727447509766,10.610355377197266,14.879666328430176,30.85894775390625,88.82424926757812,9.318548202514648,29.845108032226562
2022-08-19,1.5275808572769165,39.274654388427734,20.37272071838379,9.868492126464844,25.179637908935547,84.4030990600586,19.296573638916016,15.766345977783203,27.067829132080078,88.2386474609375,9.346576690673828,32.05350875854492
2022-08-26,1.5303524732589722,39.50590896606445,20.093242645263672,9.910985946655273,25.1246395111084,84.00927734375,19.131088256835938,15.755573272705078,27.47902488708496,88.22640991210938,9.236610412597656,31.70965576171875
