Date,ATH.TO,BEP-UN.TO,BHC.TO,CLS.TO,CNQ.TO,GIB-A.TO,MEG.TO,MFC.TO,NPI.TO,RY.TO,SIA.TO,TECK-B.TO
2020-04-24,0.0012507153442129493,0.003229467198252678,-0.04461948946118355,-0.028211824595928192,-0.009067096747457981,0.05265288054943085,-0.02636963501572609,0.08100235462188721,-0.012576621025800705,-0.00017434761684853584,0.024179507046937943,-0.06779111176729202
2020-05-01,0.028163092210888863,0.006089355330914259,-0.03876765817403793,-0.016286853700876236,-0.014304248616099358,0.06141757592558861,-0.06396990269422531,0.0844213217496872,-0.011237629689276218,0.00362225784920156,0.024875091388821602,-0.04842448979616165
2020-05-08,0.02777264080941677,0.009520248509943485,-0.05062539875507355,-0.034228332340717316,0.0076499395072460175,0.053987905383110046,-0.04645777866244316,0.09054103493690491,-0.008171524852514267,-0.0003757804224733263,0.03313622996211052,-0.05783988535404205
2020-05-15,0.006236645858734846,-0.010453199036419392,0.001011031330563128,-0.06614241003990173,0.07712285220623016,-0.017894377931952477,-0.16811758279800415,-0.012278837151825428,-0.027231039479374886,0.0030057502444833517,-0.00294636026956141,-0.07758273929357529
2020-05-22,-0.0012910779332742095,-0.008063845336437225,0.014786951243877411,-0.05740293860435486,0.07165048271417618,-0.017552971839904785,-0.18108899891376495,-0.0004603859269991517,-0.018357187509536743,0.005055725574493408,-0.0030165191274136305,-0.08068469166755676
2020-05-29,0.013586332090198994,-0.01905432529747486,0.004299796652048826,-0.04900580272078514,0.10704696923494339,-0.014945893548429012,-0.16549329459667206,-0.011567363515496254,-0.03441604971885681,0.0061338539235293865,-0.006937174592167139,-0.08121880888938904
2020-06-05,-0.001420414075255394,-0.021307960152626038,0.018363500013947487,-0.04006095603108406,0.0959077924489975,-0.017382875084877014,-0.16231632232666016,0.0004583147238008678,-0.023448824882507324,0.008621958084404469,-0.01737682707607746,-0.08011774718761444
2020-06-12,0.0017749384278431535,-0.02034887671470642,0.016619959846138954,-0.036831699311733246,0.1263231337070465,-0.014005069620907307,-0.13909447193145752,-0.007923189550638199,-0.035528868436813354,0.010198347270488739,-0.02458314783871174,-0.07495912164449692
2020-06-19,-0.010034426115453243,-0.009832664392888546,0.014432395808398724,-0.03699718788266182,0.11339669674634933,-0.010794037953019142,-0.11835724115371704,0.006515794433653355,-0.022023307159543037,0.01106646191328764,-0.027841631323099136,-0.07471964508295059
2020-06-26,0.013219811953604221,-0.018910963088274002,0.023493442684412003,-0.02341221459209919,0.12313541024923325,-0.012932554818689823,-0.07242853939533234,0.004498116672039032,-0.023784304037690163,0.016110137104988098,-0.028158191591501236,-0.06926235556602478
2020-07-03,-0.02337556704878807,-0.008748884312808514,0.01572011597454548,-0.006821933668106794,0.10763251036405563,-0.01345016434788704,-0.058961983770132065,0.012401050888001919,-0.013100949116051197,0.015450862236320972,-0.031417444348335266,-0.0477459654211998
2020-07-10,-0.025837574154138565,-0.011857014149427414,0.0021810659673064947,0.0002603393222671002,0.10856825113296509,-0.015066372230648994,-0.03172745928168297,0.004772156476974487,-0.001784637337550521,0.013635354116559029,-0.0269304346293211,-0.04291210323572159
2020-07-17,-0.043784722685813904,-0.008378585800528526,-0.0022905932273715734,-0.022179193794727325,0.12602868676185608,-0.016880400478839874,-0.047614146023988724,0.005433137994259596,-0.004836737178266048,0.013252679258584976,-0.027667779475450516,-0.03499418869614601
2020-07-24,-0.04034664109349251,-0.01587667129933834,-0.0021620471961796284,-0.028972379863262177,0.1151801124215126,-0.01805249974131584,-0.04870480298995972,0.0021341803949326277,-0.00679805176332593,0.017076026648283005,-0.02467498928308487,-0.02913341112434864
2020-07-31,-0.03426951915025711,-0.01296238787472248,-0.012163753621280193,-0.03548973798751831,0.10726212710142136,-0.017783816903829575,-0.053718097507953644,-0.006892929319292307,-0.01677149347960949,0.015828551724553108,-0.02252047508955002,-0.02007952332496643
2020-08-07,-0.2110268920660019,-0.014379550702869892,-0.033551111817359924,-0.08267161250114441,0.01883689872920513,-0.038151081651449203,-0.13068778812885284,-0.05981437861919403,-0.06559061259031296,-0.042538851499557495,-0.025689810514450073,-0.03896564990282059
2020-08-14,-0.1966722458600998,-0.012354699894785881,-0.03378903120756149,-0.09577400237321854,0.02336287684738636,-0.037615783512592316,-0.12582463026046753,-0.06380266696214676,-0.06437008827924728,-0.03957613185048103,-0.03257877379655838,-0.032176729291677475
2020-08-21,-0.19136643409729004,-0.023834045976400375,-0.02994811348617077,-0.11637946963310242,0.019603541120886803,-0.036582767963409424,-0.12412705272436142,-0.058329179883003235,-0.06598683446645737,-0.046605248004198074,-0.031636402010917664,-0.02515116147696972
2020-08-28,-0.18293321132659912,-0.02226656675338745,-0.030081648379564285,-0.12116523832082748,0.027004895731806755,-0.034850023686885834,-0.11427044123411179,-0.06184319034218788,-0.06504154205322266,-0.04521358013153076,-0.034845612943172455,-0.02048947662115097
2020-09-04,-0.18590833246707916,-0.02343209832906723,-0.026435554027557373,-0.13317328691482544,0.022242765873670578,-0.03521379828453064,-0.11453700065612793,-0.055987194180488586,-0.06316985934972763,-0.04884082451462746,-0.03835047408938408,-0.01586575247347355
2020-09-11,-0.18333201110363007,-0.02330421470105648,-0.024443907663226128,-0.15045365691184998,0.02803840860724449,-0.03658749535679817,-0.10125912725925446,-0.06413393467664719,-0.06271872669458389,-0.04481532424688339,-0.03934121131896973,-0.010366218164563179
2020-09-18,-0.17575427889823914,-0.022584130987524986,-0.027311688289046288,-0.16391290724277496,0.016444265842437744,-0.037769414484500885,-0.09838836640119553,-0.06026306003332138,-0.060894932597875595,-0.05280127748847008,-0.036915309727191925,-0.019132597371935844
2020-09-25,-0.16795717179775238,-0.01687922514975071,-0.02652083896100521,-0.15514671802520752,0.010012179613113403,-0.036520007997751236,-0.08797192573547363,-0.06922351568937302,-0.060755304992198944,-0.050389014184474945,-0.04390701651573181,-0.01684495061635971
2020-10-02,-0.2185613065958023,-0.015631824731826782,-0.027870122343301773,-0.14413811266422272,-0.0029122992418706417,-0.03556724265217781,-0.07116618007421494,-0.06972654908895493,-0.05296275019645691,-0.058617133647203445,-0.04081105813384056,-0.02420387975871563
2020-10-09,-0.22164759039878845,-0.0048840343952178955,-0.026814371347427368,-0.14711736142635345,-0.004144033882766962,-0.03516550362110138,-0.07495584338903427,-0.07506392151117325,-0.04538142681121826,-0.05446791276335716,-0.04585578292608261,-0.03505181148648262
2020-10-16,-0.23055803775787354,-0.007167789153754711,-0.038522325456142426,-0.13766896724700928,-0.004480587784200907,-0.03344084322452545,-0.06399943679571152,-0.06416052579879761,-0.03831710293889046,-0.056823235005140305,-0.04558076336979866,-0.03480386361479759
2020-10-23,-0.23693940043449402,0.0016242185374721885,-0.04214610531926155,-0.13741269707679749,-0.008561567403376102,-0.0318947471678257,-0.0658106803894043,-0.0658697709441185,-0.034810084849596024,-0.05427269637584686,-0.04419960081577301,-0.035454485565423965
2020-10-30,-0.20255690813064575,-0.06695487350225449,-0.04938146844506264,-0.13766226172447205,-0.05545854568481445,-0.026778092607855797,-0.19081684947013855,-0.02136342227458954,-0.024213721975684166,-0.02534247376024723,-0.08333802968263626,-0.011011870577931404
2020-11-06,-0.20842021703720093,-0.06901335716247559,-0.04739391803741455,-0.12444523721933365,-0.035030171275138855,-0.025304021313786507,-0.195577934384346,-0.026883307844400406,-0.027196992188692093,-0.022546404972672462,-0.07925467193126678,-0.014512307941913605
2020-11-13,-0.22307340800762177,-0.07550787180662155,-0.04653509706258774,-0.12074947357177734,-0.04945765435695648,-0.029464181512594223,-0.21248102188110352,-0.021829618141055107,-0.026445545256137848,-0.02391928993165493,-0.07679235935211182,-0.015007800422608852
2020-11-20,-0.21671581268310547,-0.0717472955584526,-0.04072299972176552,-0.12617698311805725,-0.05584229528903961,-0.02676684781908989,-0.20316244661808014,-0.027727734297513962,-0.028418265283107758,-0.022245192900300026,-0.07020303606987,-0.015953276306390762
2020-11-27,-0.216630220413208,-0.0735011026263237,-0.04354061931371689,-0.12659825384616852,-0.07524476200342178,-0.03035636804997921,-0.22363756597042084,-0.028045352548360825,-0.024205122143030167,-0.023791473358869553,-0.06319182366132736,-0.012284483760595322
2020-12-04,-0.21613025665283203,-0.07150467485189438,-0.03858323022723198,-0.1200183779001236,-0.0786694809794426,-0.0396953783929348,-0.2315618097782135,-0.03111850656569004,-0.029035115614533424,-0.025326859205961227,-0.05879846587777138,-0.013872677460312843
2020-12-11,-0.21454176306724548,-0.07152130454778671,-0.038118209689855576,-0.11428830027580261,-0.07768270373344421,-0.037182241678237915,-0.25066784024238586,-0.02979935146868229,-0.021503746509552002,-0.0235623549669981,-0.06117822974920273,-0.013183221220970154
2020-12-18,-0.20619994401931763,-0.0649598091840744,-0.033157434314489365,-0.10234727710485458,-0.06616232544183731,-0.03951507434248924,-0.24728859961032867,-0.029390128329396248,-0.02358834818005562,-0.02524450607597828,-0.05752566456794739,-0.008806940168142319
2020-12-25,-0.2102031111717224,-0.06286905705928802,-0.03150295093655586,-0.09775792062282562,-0.06301563233137131,-0.03983691334724426,-0.2620643973350525,-0.028702765703201294,-0.019082410261034966,-0.02283412590622902,-0.058583054691553116,-0.002673681126907468
2021-01-01,-0.19219034910202026,-0.06132036820054054,-0.03136637806892395,-0.09251855313777924,-0.054677825421094894,-0.04222593456506729,-0.24451230466365814,-0.028101399540901184,-0.02277979999780655,-0.023487621918320656,-0.05254979059100151,-0.00015549102681688964
2021-01-08,-0.19515244662761688,-0.062030330300331116,-0.025590602308511734,-0.08957361429929733,-0.04489757493138313,-0.041839294135570526,-0.2526952624320984,-0.027071673423051834,-0.020596539601683617,-0.017857922241091728,-0.05183306336402893,-0.0030616673175245523
2021-01-15,-0.1753501445055008,-0.06482643634080887,-0.024702731519937515,-0.08418503403663635,-0.0424615740776062,-0.04301876947283745,-0.2354193478822708,-0.026512352749705315,-0.023872211575508118,-0.018537333235144615,-0.04730226472020149,-0.01260664314031601
2021-01-22,-0.24463462829589844,-0.025978943333029747,-0.05598752200603485,-0.11410846561193466,-0.06465468555688858,-0.03560757637023926,-0.07119318842887878,-0.022365717217326164,-0.018634390085935593,-0.013472524471580982,-0.0605744831264019,-0.03849688917398453
2021-01-29,-0.23801973462104797,-0.023314310237765312,-0.05738234519958496,-0.11023035645484924,-0.06332831084728241,-0.038905322551727295,-0.0593712292611599,-0.008731132373213768,-0.018097087740898132,-0.01565564051270485,-0.0573357455432415,-0.03896551951766014
2021-02-05,-0.24448412656784058,-0.02539820782840252,-0.055457599461078644,-0.1166519746184349,-0.0572415329515934,-0.03377564251422882,-0.05249642953276634,-0.01624191924929619,-0.017484484240412712,-0.011794902384281158,-0.060288090258836746,-0.03247354179620743
2021-02-12,-0.24926605820655823,-0.018310880288481712,-0.0550268329679966,-0.10844312608242035,-0.05898430943489075,-0.035248737782239914,-0.03834358975291252,-0.0034502618946135044,-0.01954938843846321,-0.010811258107423782,-0.05868292227387428,-0.03211630508303642
2021-02-19,-0.24687309563159943,-0.02301190234720707,-0.05833864212036133,-0.11418535560369492,-0.05572136119008064,-0.029348891228437424,-0.023119699209928513,-0.013427439145743847,-0.016613664105534554,-0.008226334117352962,-0.06260938942432404,-0.031519487500190735
2021-02-26,-0.2630501687526703,-0.016823358833789825,-0.0646018236875534,-0.1117413192987442,-0.06099266558885574,-0.030236151069402695,-0.035823509097099304,-0.018373101949691772,-0.01798442006111145,-0.0114366440102458,-0.06287474185228348,-0.03600276634097099
2021-03-05,-0.25254398584365845,-0.020967990159988403,-0.060028474777936935,-0.12313061207532883,-0.062466152012348175,-0.02820475772023201,-0.027280038222670555,-0.02673736959695816,-0.020065652206540108,-0.013861328363418579,-0.06623493880033493,-0.033054422587156296
2021-03-12,-0.27271151542663574,-0.020775478333234787,-0.056404486298561096,-0.12213119864463806,-0.0726013258099556,-0.03248732537031174,-0.04155898094177246,-0.028322089463472366,-0.014570807106792927,-0.01601734757423401,-0.06446554511785507,-0.028221938759088516
2021-03-19,-0.26309260725975037,-0.022703787311911583,-0.056972309947013855,-0.12249083071947098,-0.07472549378871918,-0.03354465961456299,-0.037321776151657104,-0.0340714156627655,-0.01725558191537857,-0.017652569338679314,-0.06610623002052307,-0.03348525986075401
2021-03-26,-0.28003251552581787,-0.02180560864508152,-0.0561857670545578,-0.11903423815965652,-0.08153681457042694,-0.03759447857737541,-0.04266263544559479,-0.033670272678136826,-0.019723961129784584,-0.015006206929683685,-0.06650205701589584,-0.03379383310675621
2021-04-02,-0.2626945972442627,-0.020757030695676804,-0.05250731110572815,-0.12161079794168472,-0.07722751796245575,-0.036366939544677734,-0.04018383100628853,-0.03250884637236595,-0.018312152475118637,-0.017131874337792397,-0.0660230740904808,-0.03578196465969086
2021-04-09,-0.26620152592658997,-0.022363226860761642,-0.05050293728709221,-0.11702888458967209,-0.07825964689254761,-0.037993110716342926,-0.0409892313182354,-0.03147771954536438,-0.018820106983184814,-0.0140613354742527,-0.06622844934463501,-0.028684616088867188
2021-04-16,-0.16991816461086273,-0.07221507281064987,-0.029707813635468483,-0.07396502792835236,-0.06965170055627823,-0.04680570214986801,-0.12501217424869537,-0.05355476960539818,-0.03143683075904846,-0.02326456643640995,-0.07828719913959503,-0.05213144049048424
2021-04-23,-0.15602657198905945,-0.08388786017894745,-0.02928517386317253,-0.07864834368228912,-0.05522267147898674,-0.04938777908682823,-0.11991511285305023,-0.052491504698991776,-0.03227991983294487,-0.0233648419380188,-0.0798114761710167,-0.037784311920404434
2021-04-30,-0.16054359078407288,-0.08296161890029907,-0.039065998047590256,-0.06858966499567032,-0.06827377527952194,-0.04981986805796623,-0.11654864251613617,-0.05773593857884407,-0.04153236374258995,-0.02369469217956066,-0.0770288035273552,-0.053221601992845535
2021-05-07,-0.14965221285820007,-0.09419261664152145,-0.03491176664829254,-0.069112628698349,-0.05689755827188492,-0.05105230212211609,-0.11542897671461105,-0.0564296692609787,-0.04667162522673607,-0.022982677444815636,-0.07886497676372528,-0.04060843214392662
2021-05-14,-0.13690173625946045,-0.0915699154138565,-0.042709141969680786,-0.06407386064529419,-0.06461793184280396,-0.05282910168170929,-0.10835490375757217,-0.06264231353998184,-0.04863420128822327,-0.023125817999243736,-0.07596717774868011,-0.049662087112665176
2021-05-21,-0.13837550580501556,-0.09955030679702759,-0.048613399267196655,-0.06320533901453018,-0.0538376048207283,-0.05243832990527153,-0.11053363233804703,-0.05940854176878929,-0.05380310118198395,-0.02412690408527851,-0.07520321011543274,-0.04451315850019455
2021-05-28,-0.13873182237148285,-0.10885316878557205,-0.05650787800550461,-0.0657215490937233,-0.06352097541093826,-0.05187387764453888,-0.11976005136966705,-0.06716238707304001,-0.06417633593082428,-0.026259319856762886,-0.07034019380807877,-0.053444646298885345
2021-06-04,-0.13747064769268036,-0.09980925172567368,-0.06002177298069,-0.060553304851055145,-0.05936312675476074,-0.05198567360639572,-0.13176415860652924,-0.06196838989853859,-0.057120274752378464,-0.025235148146748543,-0.07140377163887024,-0.047414977103471756
2021-06-11,-0.1229052022099495,-0.09992847591638565,-0.06401253491640091,-0.060151249170303345,-0.062307655811309814,-0.050657548010349274,-0.12819841504096985,-0.06962384283542633,-0.06878544390201569,-0.028821846470236778,-0.07068503648042679,-0.06233784183859825
2021-06-18,-0.12444638460874557,-0.09105007350444794,-0.0704881101846695,-0.06270937621593475,-0.06187017261981964,-0.05175819993019104,-0.13779401779174805,-0.06732255220413208,-0.06192702800035477,-0.029768547043204308,-0.07187424600124359,-0.0622326135635376
2021-06-25,-0.12517066299915314,-0.09753336012363434,-0.07146461308002472,-0.05786856263875961,-0.06626509875059128,-0.05145135149359703,-0.14471465349197388,-0.074931301176548,-0.06509415805339813,-0.03363800793886185,-0.07031736522912979,-0.05754617601633072
2021-07-02,-0.13664858043193817,-0.09087961912155151,-0.07637584954500198,-0.057719629257917404,-0.07186399400234222,-0.05248545855283737,-0.15187637507915497,-0.07236813753843307,-0.05844046175479889,-0.03579206392168999,-0.07457781583070755,-0.06227260082960129
2021-07-09,-0.10311910510063171,-0.08644334226846695,-0.07227423042058945,-0.16088907420635223,-0.07378076761960983,-0.03256623074412346,-0.19870644807815552,-0.05804988741874695,-0.03523382544517517,-0.0012889854842796922,-0.09912249445915222,-0.024691931903362274
2021-07-16,-0.08786632120609283,-0.08424114435911179,-0.059189341962337494,-0.16186921298503876,-0.0820549950003624,-0.034075021743774414,-0.2007366269826889,-0.06073673069477081,-0.039327021688222885,-0.00200515310280025,-0.0977649912238121,-0.022839298471808434
2021-07-23,-0.09267286211252213,-0.09346417337656021,-0.05686938390135765,-0.15988288819789886,-0.07412900775671005,-0.03492170199751854,-0.1964413821697235,-0.057379018515348434,-0.039558473974466324,0.0014107299502938986,-0.09938647598028183,-0.007193713914602995
2021-07-30,-0.08138064295053482,-0.0858268067240715,-0.04563960060477257,-0.16227710247039795,-0.08123049139976501,-0.03731372207403183,-0.19664373993873596,-0.060254037380218506,-0.04140160605311394,0.0016428828239440918,-0.09680937230587006,-0.003113578772172332
2021-08-06,-0.09593215584754944,-0.08736012130975723,-0.047169558703899384,-0.16291971504688263,-0.07130011171102524,-0.03794064745306969,-0.19709576666355133,-0.05769862234592438,-0.04149321839213371,0.004490336868911982,-0.0965120941400528,-0.015083695761859417
2021-08-13,-0.09417442232370377,-0.07325521111488342,-0.036085620522499084,-0.16123639047145844,-0.07392861694097519,-0.04014735296368599,-0.19898127019405365,-0.05880220979452133,-0.03914167359471321,0.00352463242597878,-0.09529317915439606,-0.026375098153948784
2021-08-20,-0.10303227603435516,-0.06963971257209778,-0.04509219527244568,-0.1594342738389969,-0.07326777279376984,-0.04188850522041321,-0.20367348194122314,-0.05503537133336067,-0.03676646575331688,0.004583998583257198,-0.0960850939154625,-0.025651080533862114
2021-08-27,-0.1118316724896431,-0.06670505553483963,-0.0410124845802784,-0.15939873456954956,-0.07083366066217422,-0.04205726087093353,-0.19932161271572113,-0.05813094973564148,-0.03856339305639267,0.004944904241710901,-0.09708784520626068,-0.05409970134496689
2021-09-03,-0.12032344937324524,-0.06481634080410004,-0.04683694243431091,-0.15278425812721252,-0.07007657736539841,-0.043395593762397766,-0.2019331306219101,-0.05510943382978439,-0.03674430027604103,0.004998528864234686,-0.0969834178686142,-0.04254888743162155
2021-09-10,-0.1201184093952179,-0.06509886682033539,-0.047947924584150314,-0.15347744524478912,-0.07078268378973007,-0.04399017617106438,-0.20090718567371368,-0.059670913964509964,-0.03784742206335068,0.0051092905923724174,-0.09799189865589142,-0.06993918865919113
2021-09-17,-0.12974947690963745,-0.06231200695037842,-0.04903305321931839,-0.14772605895996094,-0.0738125741481781,-0.04238821566104889,-0.20763380825519562,-0.05792352184653282,-0.037814512848854065,0.003940763883292675,-0.09763994812965393,-0.05216012895107269
2021-09-24,-0.129636749625206,-0.06555576622486115,-0.04998938366770744,-0.15372757613658905,-0.07121817022562027,-0.04267989099025726,-0.20284117758274078,-0.05795211344957352,-0.03771793469786644,0.004894948098808527,-0.09972268342971802,-0.05168108269572258
2021-10-01,-0.09606760740280151,-0.01713583990931511,-0.09380149096250534,-0.09216242283582687,-0.11502521485090256,-0.04559389129281044,-0.10348746925592422,-0.07013696432113647,-0.0297398678958416,-0.03732413426041603,-0.03560305014252663,-0.054260194301605225
2021-10-08,-0.09589804708957672,-0.0180131234228611,-0.09488388150930405,-0.08546052128076553,-0.11682281643152237,-0.044559724628925323,-0.10436928272247314,-0.07063344866037369,-0.025230953469872475,-0.03720730543136597,-0.04181212559342384,-0.05366731807589531
2021-10-15,-0.09594761580228806,-0.016907652840018272,-0.096590556204319,-0.09178800880908966,-0.11797993630170822,-0.046847231686115265,-0.10343686491250992,-0.06920932233333588,-0.02569018490612507,-0.03932792693376541,-0.04478108510375023,-0.06178875267505646
2021-10-22,-0.0950896292924881,-0.019002769142389297,-0.09742272645235062,-0.08521652221679688,-0.11635970324277878,-0.04460601136088371,-0.10181356966495514,-0.07305491715669632,-0.024431560188531876,-0.03947441279888153,-0.047679103910923004,-0.06038061901926994
2021-10-29,-0.0954272598028183,-0.015875589102506638,-0.1012038141489029,-0.08510750532150269,-0.12163050472736359,-0.04497091472148895,-0.0975133553147316,-0.07177290320396423,-0.027129318565130234,-0.04167689383029938,-0.04950197786092758,-0.06372663378715515
2021-11-05,-0.10041416436433792,-0.023590784519910812,-0.09986088424921036,-0.08438272029161453,-0.12094847857952118,-0.04381787031888962,-0.09441465139389038,-0.07375693321228027,-0.02334439568221569,-0.041637301445007324,-0.05238919332623482,-0.057659391313791275
2021-11-12,-0.09992922097444534,-0.02067977376282215,-0.10482334345579147,-0.08572602272033691,-0.12280584871768951,-0.044694844633340836,-0.10095855593681335,-0.07375559955835342,-0.026507211849093437,-0.04382920637726784,-0.05696147307753563,-0.058071330189704895
2021-11-19,-0.10529160499572754,-0.025512754917144775,-0.10483159124851227,-0.09350746124982834,-0.11380694061517715,-0.04248940572142601,-0.09546463191509247,-0.07464747875928879,-0.02034762129187584,-0.04452742636203766,-0.05514777451753616,-0.05425623059272766
2021-11-26,-0.10295487940311432,-0.02778804488480091,-0.10712001472711563,-0.09763117134571075,-0.11873696744441986,-0.04290907829999924,-0.101299948990345,-0.07523621618747711,-0.022403070703148842,-0.04699356108903885,-0.05848318710923195,-0.0563056543469429
2021-12-03,-0.10467904806137085,-0.030974458903074265,-0.10366758704185486,-0.09994374960660934,-0.11832720041275024,-0.040364671498537064,-0.09731677919626236,-0.07718712836503983,-0.020782843232154846,-0.048957303166389465,-0.06056077033281326,-0.05288122594356537
2021-12-10,-0.09698792546987534,-0.03435210883617401,-0.10760455578565598,-0.09946242719888687,-0.12431793659925461,-0.03989875689148903,-0.10322228074073792,-0.07734793424606323,-0.023310013115406036,-0.050574999302625656,-0.0617029182612896,-0.06037818267941475
2021-12-17,-0.10279464721679688,-0.03618856519460678,-0.10632041841745377,-0.10237108916044235,-0.11948992311954498,-0.040234293788671494,-0.10870413482189178,-0.077515609562397,-0.02247147634625435,-0.052959222346544266,-0.06318575888872147,-0.06521836668252945
2021-12-24,-0.08431649953126907,-0.06358598172664642,-0.04469846189022064,-0.0989920049905777,-0.0708460584282875,-0.0399196483194828,-0.02286442369222641,-0.045413535088300705,-0.044994305819272995,-0.04452063888311386,-0.07315102219581604,-0.07451320439577103
