Date,ATH.TO,BEP-UN.TO,BHC.TO,CLS.TO,CNQ.TO,GIB-A.TO,MEG.TO,MFC.TO,NPI.TO,RY.TO,SIA.TO,TECK-B.TO,Portfolio_Return,EMA_12,EMA_26,MA_Port_12,MA_Port_4,MACD,MACD_Signal,MACD_Histogram,MACD_Hist_Smooth,RSI,Volatility,Signal,Market_Return,MARKET_PREMIUM,RFR,Prob_0,Prob_1
2017-06-23,-0.06422022964083118,-0.020233952695505875,0.245833408075669,0.010579094863199856,0.013404730130127662,0.029862042882440987,-0.062200872900741166,-0.019925480948866814,-0.013793043493175672,0.006092991335543196,0.007307280746306821,0.11353284045439493,0.020519900734046814,-0.004862757804563979,-0.004288520171000668,-0.005022189591775056,-0.01030557693806379,-0.0005742376335633112,-0.0006250932406670199,5.085560710370871e-05,-0.00113695290616571,55.059952464114005,0.01951617446681792,0,0.008365944339312259,0.008365944339312259,0.0,0.9999076306019001,9.236939814887446e-05
2017-06-30,-0.00980391240220746,-0.0511704964181906,0.07692310496304322,-0.02920103528574025,-0.01005295018339869,-0.024727704923885097,-0.028061381382116446,0.029648797991379094,0.013527091886091691,0.0004252004516414054,0.006925132026237346,0.023213686543633205,-0.00019620556112604862,-0.004133631379263038,-0.003933554396788089,-0.005025406914871693,-0.005325069998764636,-0.00020007698247494904,-0.0005397676380157329,0.0003396906555407839,-0.000623298683764344,51.19889646829989,0.019775650083674927,0,-0.0089688645634326,-0.0089688645634326,0.0,0.9999112429835595,8.875701647468458e-05
2017-07-07,-0.05940594351556927,0.009673770236453993,-0.07409050614294854,-0.022701561113904534,-0.029128636966812893,-0.009055197212080035,-0.10761146226028417,0.028794602692150173,-0.006493920911020079,0.009876686239004062,-0.020589268550171846,0.013789948945535313,-0.02224512404663732,-0.006956692639400418,-0.005502027261197065,-0.005465040410659678,-0.008277085770662026,-0.0014546653782033523,-0.0007233018842759756,-0.0007313634939273767,-0.00011360574376096137,42.26654291026442,0.02011383717316801,-1,-0.010209323945540971,-0.010209323945540971,0.0,0.9999078244147299,9.217558523380817e-05
2017-07-14,-0.08421050980480738,-0.003352863132971007,0.04599899596879542,0.0023229336307999393,0.02036862455481825,0.020255890372649077,0.10882346464511783,0.008796385177239241,0.006100073429438746,0.001682457318269437,0.0062498941675726005,0.07020581323474318,0.016936763296805445,-0.003239916336991376,-0.003602041448484472,-0.0026796270293914745,0.0037538336057722213,0.00036212511149309604,-0.0005056903326754085,0.0008678154441685046,0.0001587142019273039,52.66495152114497,0.02303868451594476,1,0.009822162974912674,0.009822162974912674,0.0,0.9998988332767736,0.00010116672325121371
2017-07-21,0.011494241848790887,0.009613017526525214,0.007787451987543825,-0.027809938347111096,0.004855946152978907,-0.014628983949987795,0.11140591123595511,0.0007926785090563992,0.008229333451857723,-0.005249413624047183,-0.011858050807396436,0.0012303027563826952,0.007988541395045687,-0.0014962414513429955,-0.002630912598051882,-0.0029724056796912733,0.0006209937710219397,0.0011346711467088864,-0.0001769822228448041,0.0013116533695536905,0.0004827017732649394,53.988671596126785,0.017035150796725993,1,0.000546946568938278,0.000546946568938278,0.0,0.9998732577446875,0.00012674225534067447
2017-07-28,0.17045451928515076,0.001427979736909446,-0.047272768887606564,-0.10548274048476891,0.033288359376788534,-0.0025754716346919615,0.2816228195012491,0.007524701050307447,0.006039724002293356,-0.011823790909235132,-0.0031441329508612448,0.07944324678089054,0.034125203738868785,0.0040274579980897375,0.00041911453131069086,0.000639720477921945,0.009201346096020649,0.003608343466779047,0.0005812562322585888,0.003027087234520458,0.0017355186827475511,57.475750550089906,0.020868863891368977,1,-0.003582892522743575,-0.003582892522743575,0.0,0.9997236323353805,0.00027636766460258316
2017-08-04,-0.019417457749564604,0.017827316805554494,-0.08635494012417422,-0.01665556270405355,0.05585870439300544,-0.011391433630753789,-0.05959018969764662,0.017295411303556163,-0.00985851261344306,0.018863926082045568,-0.010361429848111503,0.0720786411835459,-0.0026421272166699816,0.002994488295645287,0.00016733467255968147,-0.002134487177858042,0.014102095303512484,0.0028271536230856055,0.001030992456903597,0.0017961611661820084,0.0020449672567520523,47.963685716070415,0.021116350459026264,0,0.008546656554643262,0.008546656554643262,0.0,0.9998376460739298,0.00016235392609756534
2017-08-11,-0.06930692426574747,-0.010976093515576046,-0.08146211472677356,-0.008807595692752024,-0.027312812686706045,-0.03379915293914082,-0.029702918041690674,-0.0386396720969201,0.023809465270487218,-0.02126507984526471,0.005816174976767563,-0.004954023037204269,-0.024716728883376744,-0.0012929374993563007,-0.001862727603739896,-0.00411954909281253,0.0036887222584669364,0.0005697901043835952,0.0009386605453033778,-0.00036887044091978255,0.0014847926532608946,47.777633861853374,0.021978544266201095,0,-0.014720121206907799,-0.014720121206907799,0.0,0.9998987216448713,0.00010127835511552823
2017-08-18,0.0,0.03494716121584607,0.02785672352857116,-0.017088174849242188,-0.020237750922163622,-0.003498216705732138,-0.02653069600489344,-0.007229114729446651,0.013953866542522508,-0.0028102841519537236,0.01850786444445829,0.04338576889225809,0.005104762271685363,-0.0003039600913995364,-0.0012985492187808534,-0.0022389352298049976,0.002967777477626855,0.000994589127381317,0.0009498551309835011,4.473399639781596e-05,0.0004906749072200139,46.2280525501228,0.0211744025572026,0,-0.0053946934046987804,-0.0053946934046987804,0.0,0.9999062963677138,9.370363228553611e-05
2017-08-25,0.0,0.006844217477081083,-0.025442427345893748,-0.009040341683333342,-0.0023241704482847014,-0.0052656542145926855,0.010482229918431285,0.011428656776557133,0.0029182237575555714,0.010839819631325076,0.010789430174329206,0.04873875472477107,0.004997394897328829,0.0005149371156750193,-0.000792240863232525,-0.0001459662118340393,-0.004314174732758134,0.0013071779789075443,0.0010213650253485668,0.00028581295355897753,-1.277449698766302e-05,50.95932567195712,0.02107457185723232,0,0.006935401019714016,0.006935401019714016,0.0,0.999904291004169,9.570899584571339e-05
2017-09-01,-0.02127657550770312,-0.013479438369918939,-0.06356417627061406,0.010526289019668233,0.002588260161124456,0.022297043375977488,0.04356838734461865,-0.005246216894705946,-0.0028782455465630186,-0.012224936964139399,0.01043997110723649,0.026324378630143475,-0.00024377165957297406,0.0003978128136403899,-0.0007484120238218654,0.0007034745631221932,-0.003714585843483882,0.0011462248374622553,0.0010463496564843667,9.987518097788863e-05,0.00014347404364489403,52.91018692643095,0.01232615316083216,1,0.00900635025073071,0.00900635025073071,0.0,0.9999032702920176,9.672970798480544e-05
2017-09-08,-0.0326087287502157,0.01187121023890314,0.0012121489553740261,0.022222267845531718,0.011357892939180214,-0.010669967366174427,-0.05168983708483377,-0.04137940271719476,-0.007953445227938505,-0.017153561888469948,0.006141339602375506,-0.10607986492312205,-0.017894162364715378,-0.002424490455717186,-0.0021105984614061732,0.0018112038834735401,-0.0020089442138185405,-0.0003138919943110126,0.0007741909256281622,-0.001088082919939175,-0.00023413159513410294,50.35776095423485,0.013853378515991652,0,-0.01357986058032945,-0.01357986058032945,0.0,0.9998973775437454,0.00010262245624933674
2017-09-15,0.0,-0.07522366090441579,0.030871683701567898,0.03396739068816079,0.028985004446596463,-0.003647882335802377,0.09643602760475978,0.027084319146320146,-0.03206781552380433,0.01590635940366747,0.0011099518868036284,-0.08826952537997756,0.0029293210611563425,-0.0015988088320376202,-0.001712329675270285,0.00034532224406600066,-0.002552804516450796,0.00011352084323266488,0.0006420140152892926,-0.0005284931720566277,-0.0005055669703393047,52.0756908501027,0.009678052085659543,0,0.012525621626454653,0.012525621626454653,0.0,0.9999054350632981,9.456493670452102e-05
2017-09-22,0.11235957915637584,0.020895068712613263,0.015854288874266764,0.010512473364321595,0.05119926185941548,0.010028608713079201,0.06883362773607371,0.018129091456124735,-0.003922193177204325,0.026421552626683553,0.011640868716130681,0.05488500167347721,0.03306976914261314,0.003745873254576713,0.0010227156593802895,0.0031174868027109334,0.004465289044870283,0.0027231575951964233,0.0010583508184844848,0.0016648067767119385,1.60768949053786e-05,59.69575912407417,0.018322952195780923,1,0.018532933191359735,0.018532933191359735,0.0,0.9998551170082999,0.00014488299166219131
2017-09-29,0.1313131252316453,0.01876219391515499,0.033526008629154225,0.003901135597915051,-0.0071275207960999065,0.019700404614690026,-0.017889086570966106,0.0242820295411057,0.017509781305779182,0.022669391969255326,-0.005743317735950493,-0.030627583186591645,0.017523046876257636,0.005869154482444856,0.0023143086654218805,0.006431501046285513,0.008906993678827935,0.003554845817022976,0.001557753540079482,0.001997092276943494,0.0010444686271996017,49.492411052862764,0.01922953347738474,0,0.01169262679587324,0.01169262679587324,0.0,0.9997948360178316,0.00020516398212926015
2017-10-06,-0.05357148369051945,0.004783823958856459,0.013982103564555315,0.022668419105037252,-0.016032756140462068,0.016074356641406773,-0.01821502339129666,0.004741212830831731,-0.005181312325641119,0.016262667086462512,-0.0005528105698361374,0.09668838902752142,0.006803965508076336,0.006013184857032549,0.002664273798379867,0.005587101230558087,0.015081525647025864,0.0033489110586526817,0.001916044575103421,0.0014328664835492606,0.001698255179068231,51.22720551759593,0.01881255437200274,1,0.00597377736531679,0.00597377736531679,0.0,0.9997929670855515,0.0002070329145039672
2017-10-13,-0.00943395377648304,0.02904036588014436,-0.07832322901408795,-0.015832805611397993,0.002189301540961308,0.012625438534419775,-0.012986932421271802,0.01808890395897844,0.012153045128100226,0.009886916154378644,0.006644053780358261,-0.005206165781271421,-0.002596255135597599,0.004686993824924314,0.002255802681730004,0.004705034853004481,0.013700131597837378,0.0024311911431943102,0.002019087585487016,0.000412103557707294,0.0012806874394000163,53.60451561816697,0.014104388987464812,1,0.005016460240762077,0.005016460240762077,0.0,0.9998131294576703,0.0001868705423623053
2017-10-20,0.01904771528006588,0.015961006644566345,-0.08258523257783601,-0.0012869693782785463,0.011889782172411545,0.004356297633177464,0.015037629598969593,0.005021079330141509,0.030875144275702926,0.02169992730502801,-0.02585290750353919,0.0006975102507478237,0.0012384152525964458,0.004155880143427399,0.0021770856321083223,0.0019644691458151186,0.005742293125333203,0.001978794511319077,0.002011028113623378,-3.223360230430105e-05,0.0006042454796507513,46.69107014264848,0.01438021528490279,0,0.0031631155032012526,0.0031631155032012526,0.0,0.9998157494007355,0.00018425059928219064
2017-10-27,0.0,-0.0011381920696316161,-0.04500975758755854,-0.11082475620472043,0.040527704580601176,0.02841780872080779,-0.001851968347916233,-0.0026902319793740137,0.0149745963379877,0.008394624823254038,0.01581067285183857,-0.06624803553371517,-0.009969794534035561,0.0019807479729046554,0.0012403492676830376,0.0013538302027013202,-0.0011309172272400965,0.0007403987052216178,0.0017568806114646306,-0.0010164819062430128,-0.00021220398361333979,46.25042856285386,0.010334715393676188,-1,0.006072938696704222,0.006072938696704222,0.0,0.9998108989937479,0.00018910100622897654
2017-11-03,0.14953267175523188,-0.02484631256729186,0.006147486120423595,-0.07246376711439373,0.060382783592499045,-0.011198542601607908,0.12801490868806176,0.024662906665634754,-0.011928940682305211,0.002471339167558373,-0.014791659887767872,-0.007094836931160642,0.019074003017073515,0.004612477366623806,0.0026114622761344267,0.0050030578610721745,0.0019365921500091986,0.0020010150904893795,0.0018057108304820812,0.00019530426000729834,-0.000284470416180005,46.89511016956881,0.010902294590093682,-1,0.0041809129853951355,0.0041809129853951355,0.0,0.9997897030188017,0.00021029698122767656
2017-11-10,0.0813008311310306,0.010051617221108922,0.32247115733982223,0.045312493364326745,0.0063028116582883875,-0.005000713455225347,0.055921066789431206,0.012034540557258389,-0.002081364115599449,-0.015578971232920513,0.019263362175041987,0.025949556155071996,0.04632886563230293,0.011034508435021202,0.005963191216761121,0.008438399807790306,0.014167872341984331,0.005071317218260081,0.0024588676692784933,0.0026124495489815874,0.0005970906342486244,60.514820721770356,0.022544545939831507,1,0.0011922203931375996,0.0011922203931375996,0.0,0.9994842717853052,0.0005157282146659989
2017-11-17,-0.09022556458369202,-0.004860024727780354,-0.03490761402234188,0.02316886870634649,-0.0382288392123471,0.009312597504561815,-0.14330214400231878,0.0007429972736998636,-0.0037554295602337806,0.010516922493617908,0.016676011005827496,0.025659606094388776,-0.01910021775252263,0.006395875498260356,0.004046599654224478,0.006430265420302683,0.009083214090704563,0.002349275844035878,0.0024369483495089448,-8.767250547306663e-05,0.0009066937678386065,51.01666984522542,0.025950000410857346,1,-0.0025375294313412233,-0.0025375294313412233,0.0,0.9996255504073664,0.0003744495926037009
2017-11-24,0.06611563734210191,-0.006046418207922288,0.12074471010024346,0.005113268856402398,-0.010330199069049306,0.012888275577682462,0.030909096996590835,0.006548683162779678,0.003769585974833456,0.0016850351834076793,0.02733692614825478,0.05932826714727546,0.026505239101050043,0.009491047233668034,0.005759900810084545,0.008659349650354602,0.018201972499475964,0.003731146423583489,0.002695796983882354,0.001035349439701135,0.0011867088277365521,53.66440295328656,0.0268663309488594,1,0.006844349047639975,0.006844349047639975,0.0,0.9995798561003122,0.0004201438996481819
2017-12-01,-0.015503861641813277,-0.002687422070229206,0.040341736771763115,-0.022529099888095705,0.015429785943361196,-0.02559293339836821,-0.029982369043633605,0.0033455068097709706,-0.0050362803610835005,0.0009893255369144427,-0.00934234176749782,-0.0023617507876732002,-0.004410808658048733,0.0073514675528859605,0.004985721546610439,0.009782962459243488,0.012330769580695402,0.002365746006275522,0.002629784948214003,-0.00026403894193848107,0.0002278793307631959,48.542780981160476,0.025794139284557878,0,-0.0042897431137552955,-0.0042897431137552955,0.0,0.999601120016494,0.0003988799834736195
2017-12-08,-0.11811021922119347,-0.0026162714512381058,0.1569343303870656,-0.02081782430794621,0.002234638964628166,0.017806717414978745,-0.018181816579844523,-0.0048164993758207375,0.0033670033670034627,0.012949824213254635,0.004854493834633766,0.0006763236617748358,0.002856725075608015,0.006659740937111689,0.004823996142132385,0.009776912793781128,0.0014627344415216736,0.001835744794979304,0.002470973375950656,-0.000635228580971352,4.53606389304341e-05,50.4772344313277,0.025965263061493327,1,0.0035600479690129916,0.0035600479690129916,0.0,0.9996348542840062,0.0003651457159549812
2017-12-15,-0.06250004656612851,0.05509172346207891,0.001182917136233419,0.016704651917565982,-0.045204733551763576,0.012975707526543978,-0.12962970773683402,-0.00595667398468025,-0.031459885187990255,-0.0053673248126351325,0.0010735835115900372,0.03819126522205596,-0.012908210255330288,0.003648447891335169,0.0034795406947234183,0.005945414510619175,0.003010736315819759,0.00016890719661175058,0.002010551925889722,-0.0018416447292779713,-0.0009136374173959347,50.77192782392363,0.01768914216526247,0,-0.003361038430918395,-0.003361038430918395,0.0,0.9996569619129422,0.0003430380871096064
2017-12-22,0.0,-0.018083379247499143,0.08074049600981748,0.001493614904896523,0.0390037612066807,-0.008059837843004458,0.07446823976502603,0.00037417790026994524,0.012992495352859734,0.005199951153630922,-0.025201146238654104,0.05412480990867374,0.018087765239391446,0.0058704051739487135,0.004585205534489927,0.00599247437421366,0.00090636785040511,0.0012851996394587862,0.0018654793980592286,-0.0005802797586004424,-0.0010190510229499217,52.27517465093705,0.016142808083256164,0,0.0076860618805323355,0.0076860618805323355,0.0,0.9997993756088245,0.00020062439113922956
2017-12-29,0.01904771528006588,0.008517758701194422,-0.0451894951524916,-0.01715134562665288,0.0158299614790951,-0.00899578635781717,0.017821654865210146,-0.01834513510446789,0.002587379877546425,0.0019524104240302709,0.006342693072400651,0.016702592343475375,-7.329968320093916e-05,0.004955806590973856,0.004233181457435232,0.00541936894160722,0.0019907450941170583,0.0007226251335386239,0.0016369059353075293,-0.0009142808017689053,-0.0011120684298824395,44.839901899142646,0.011389546112409478,-1,0.002709495352186453,0.002709495352186453,0.0,0.999835525223465,0.00016447477655406436
2018-01-05,0.0,-0.025108458770378483,0.13015266214173704,0.007587209823973984,0.009795441364096158,-0.006588773577603124,0.0,0.01716250285068055,-0.0004282616812917306,0.02036032822478595,0.00548858878374725,0.032248465070316756,0.01588914201917203,0.006638142168892807,0.005112662430838789,0.00695981870450469,0.005248849330008062,0.0015254797380540187,0.0016146204922930058,-8.914075423898716e-05,-0.0005279004382027782,49.745943575837664,0.012655388969747381,-1,0.008655680119878717,0.008655680119878717,0.0,0.9998546633210981,0.00014533667891600567
2018-01-12,0.09345785021542907,-0.027394067416200207,0.004052648747423948,0.04216870714434928,0.020943832664689577,-0.01385402897643373,0.12840474226318155,0.02024748507363139,-0.022279603316597507,0.004009906677568065,-0.012554538730442322,0.12732027063117068,0.030376933748147483,0.010290785651625075,0.007016310083518109,0.009388028579133942,0.016070135330877505,0.0032744755681069666,0.0019465939333544364,0.0013278816347525302,0.00010815335958154605,53.62290853366478,0.01689078279982707,1,-0.0025199820377587168,-0.0025199820377587168,0.0,0.9998028283397222,0.00019717166033032156
2018-01-19,-0.04273500354724069,0.00024081184789626064,-0.09451730606151942,0.0354046073494112,-0.02440125207482302,0.009565159123155365,-0.017241377869806618,0.009922980699316852,0.02629319388158957,0.02434382737815244,0.014372775607418564,-0.03816960900416588,-0.008076766055884615,0.0074646669157847215,0.005880504392668254,0.009545780952313189,0.00952900250705849,0.0015841625231164677,0.001874107227549086,-0.00028994470443261824,0.0003162653920269751,49.22675873851792,0.015295888673908395,0,0.002777731702148234,0.002777731702148234,0.0,0.9997956234333826,0.00020437656666407616
2018-01-26,0.035714251502436234,-0.0012035357293463944,-0.11441307262173217,-0.09420798246037865,-0.01748552115112212,0.029163450402516666,0.04561401420634481,-0.023653472293843958,0.0004273213385113106,-0.010177076357532733,-0.023433842680274264,-0.01793938962886621,-0.01596623795610729,0.003859543653822023,0.004238398801054485,0.006625760871214787,0.005555767938831903,-0.0003788551472324619,0.001423512645249673,-0.0018023677924821349,-0.0002548102873874075,47.60006760881257,0.018689975486282855,-1,-0.006989317558168007,-0.006989317558168007,0.0,0.9996226314300869,0.0003773685698732858
2018-02-02,-0.043103408409496224,-0.03831301028138523,-0.0587248158376501,-0.013097005286206609,-0.056544049288582254,0.025604250088925085,-0.104026806347701,-0.058144080075038795,-0.05871160533777475,-0.020525583394625624,-0.02378844076335096,-0.02601725464938709,-0.03961598413185613,-0.002829577886706702,0.0009456851210131784,-0.0005363099424651342,-0.008320513598925137,-0.0037752630077198803,0.0003837536244554135,-0.004159016632175294,-0.0020837763763633488,46.003284484651154,0.027405753779933005,-1,-0.03899208013306443,-0.03919209013306435,0.0002000099999999172,0.9988652208682881,0.0011347791317595933
2018-02-09,-0.11711711131194114,0.012277508206227195,-0.0013369289630797976,0.013270813196797349,-0.0943175303368291,-0.026928564499527408,0.022471871365805862,-0.007518824614099362,-0.012294122266865326,-0.04316730536247548,-0.00401854901839227,-0.008809494191228784,-0.022290686482967354,-0.0058238138228176835,-0.0007972104876991706,-0.0008021823366688611,-0.021487418656703845,-0.005026603335118513,-0.0006983210062768452,-0.004328282328841668,-0.003429888917833032,44.241522318644556,0.02594006556080661,-1,-0.03662053056516723,-0.03712063057516746,0.0005001000100002262,0.9988862253076113,0.0011137746923697964
2018-02-16,0.06122443021609958,0.009405642833059336,0.05756362892953404,0.03235748005439332,0.04376498819123675,0.06543676746574723,-0.02564104157123759,-0.005582089064770868,0.005993464121925918,0.014129670873290534,0.016138154730758414,0.07196114802660358,0.028896020400553352,-0.0004819699229103351,0.0014279198094524527,-0.0006029505617102523,-0.012244222042594354,-0.0019098897323627877,-0.0009406353317215699,-0.0009692544006412178,-0.0031521844538860595,47.72473750581246,0.02534961493733768,-1,0.027809345796335094,0.027309245786334868,0.0005001000100002262,0.9997852748786301,0.00021472512136517984
2018-02-23,0.06730774521122518,-0.006375414888163622,-0.002109752860741221,0.0029850718650552555,0.02930054090582135,-0.0008116846991016446,0.03947380046971305,-0.013754059479475722,0.03345557382888975,0.020700725969465594,-0.015881850962514488,0.00026749551028970586,0.012879849239205265,0.0015738023305305652,0.002285356228773945,0.0008379375963942478,-0.005032700243766217,-0.00071155389824338,-0.0008948189572591952,0.00018326505901581519,-0.0017047572234890234,54.791992720731606,0.027665379649403885,0,0.01203036351968989,0.011530263509689664,0.0005001000100002262,0.99987711111934,0.0001228888806106021
2018-03-02,-0.07207210980571566,-0.023954838276138535,-0.19027484450672694,0.040922634516866285,-0.02306754876492967,0.013132895739337291,-0.12839060165740934,-0.019278032054902527,-0.02670268924296959,-0.025838707646572145,0.005474577271472381,-0.026737997327740293,-0.03973227181295239,-0.004781260197012344,-0.0008581050283420967,-0.0027111454776524526,-0.005061772164040282,-0.003923155168670247,-0.001500487127725176,-0.0024226680409450713,-0.0010695524608568246,40.27888926793938,0.03134129600353547,0,-0.016235597443808536,-0.016735697453808762,0.0005001000100002262,0.999781662536053,0.00021833746396203078
2018-03-09,-0.009708728874782357,0.0007705795454022724,0.03080940805956911,0.0035739951074256204,-0.022858711598317094,0.021114637919970702,0.0311201761359301,0.011710632756969819,0.0196790803168041,0.018516663604351224,0.01842263856607329,-0.07060428325964296,0.004378840689979485,-0.003371961011963717,-0.00046660310856978804,-0.0012705578988766383,0.0016056096291964276,-0.002905357903393929,-0.0017814616273326609,-0.0011238962760612681,-0.001121099752663508,51.24188259547575,0.027591722607509944,0,0.012558025572194209,0.012057925562193983,0.0005001000100002262,0.9998173307349311,0.0001826692651005302
2018-03-16,0.02941173720662249,0.00641348602825742,0.10739619370893805,0.055555536687355245,0.030762017784166984,-0.0015705681241058311,0.006036304998964903,0.010335029808110852,0.0157092827365235,0.005503261653906799,0.0,0.06448183181423794,0.02750284285858153,0.0013781596705144757,0.0016228994239881561,-0.00048596809727746455,0.0012573152437034716,-0.0002447397534736805,-0.0014741169511180833,0.0012293771976444028,-0.0007723957064539787,53.332893640022526,0.027950490168531322,0,0.008569888024869021,0.008069788014868795,0.0005001000100002262,0.9998122868746485,0.00018771312538667107
